player_name,player_id,team_name,time,adjusted_vaep
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,62,-1.1037330605169526
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,63,-1.1037330605169526
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,64,0.059628832031401346
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,65,-0.08968017947030715
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,66,0.03671944050416102
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,67,-0.32896626023746783
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,68,-0.6345410212635948
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,69,-0.8501042500749331
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,70,-1.1856613944000296
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,71,-1.439150308420486
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,72,-0.8629045764337663
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,73,0.39096714062794113
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,74,0.31197434209426184
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,75,0.1832130941535525
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,76,0.1832130941535525
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,77,-0.060801419911010214
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,78,-0.060801419911010214
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,79,-0.060801419911010214
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,80,-0.060801419911010214
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,81,0.32743768118202254
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,82,0.19469733066272
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,83,0.45389438987192676
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,84,0.9045517659639298
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,85,-0.35849652233131496
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,86,-0.40578011955440363
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,87,-0.40578011955440363
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,88,-0.6645311906862734
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,89,-1.062260868328356
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,90,-1.1217090786985375
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,91,-1.0448386157973757
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,92,-1.1256219082326901
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,93,-1.10680039900787
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,94,-1.417700672244006
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,95,-1.417700672244006
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,96,-1.3553604774662338
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,97,-0.5032342070315413
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,98,-0.9003919344457897
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,99,-2.5942193772821494
Ingrid Filippa Angeldal,62666.0,Manchester City WFC,100,-2.5942193772821494
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,3,-0.9866391169316006
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,4,-1.390812791880199
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,5,-1.6288681156648623
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,6,-1.6288681156648623
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,7,-1.4605853913213247
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,8,-1.6579917274200957
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,9,-1.8004218661102527
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,10,-1.8004218661102527
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,11,-2.0746720733631903
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,12,-2.0746720733631903
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,13,-1.9335633340792038
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,14,-3.2721492591408623
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,15,-3.485703572240714
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,16,-3.844391270999825
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,17,-3.5389183739863745
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,18,-3.62005070235881
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,19,-5.003628149992561
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,20,-4.911883854236393
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,21,-5.345302107528455
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,22,-5.483742725313456
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,23,-5.655547078281494
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,24,-5.655547078281494
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,25,-5.343233749260725
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,26,-5.379470572396244
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,27,-5.565258572631099
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,28,-5.320432975171389
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,29,-5.521785677228358
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,30,-5.552311216301397
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,31,-6.019024686895695
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,32,-6.364364073267969
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,33,-6.553913651617883
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,34,-6.892497501504394
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,35,-6.883816398685133
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,36,-7.260189587074232
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,37,-7.539042525587391
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,38,-7.70609143805526
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,39,-7.974855969374438
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,40,-8.407573319850714
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,41,-8.701117886067761
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,42,-8.930782564940985
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,43,-10.337819759345676
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,44,-10.64284333747573
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,45,-10.941987365417356
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,46,-11.17739243998914
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,47,-11.042061551976504
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,48,-11.188894865254511
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,49,-10.7796820167412
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,50,-8.25855847775663
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,51,-8.33439772543804
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,52,-8.278710243175695
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,53,-8.555160897737636
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,54,-8.537891916573312
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,55,-8.761465077632668
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,56,-9.332004740597975
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,57,-9.3941645833352
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,58,-9.73236770689712
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,59,-10.163141161802763
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,60,-9.880398283170607
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,61,-8.899715936840876
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,62,-8.98880627763184
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,63,-8.9142575280998
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,64,-8.9142575280998
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,65,-9.286290328730063
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,66,-9.438385268791588
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,67,-9.415373190155098
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,68,-9.341601799526735
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,69,-9.428843702583878
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,70,-9.428843702583878
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,71,-9.502136063752959
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,72,-9.502136063752959
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,73,-9.502136063752959
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,74,-9.502136063752959
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,75,-9.766132980714799
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,76,-10.034962506229732
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,77,-10.187793345183383
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,78,-10.187793345183383
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,79,-9.225020695986448
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,80,-8.95467358732789
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,81,-9.74484618453288
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,82,-9.809727520878702
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,83,-9.809727520878702
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,84,-9.809727520878702
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,85,-9.867701846026932
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,86,-10.183123231886448
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,87,-10.245336812756017
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,88,-8.595193436116562
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,89,-8.746248400383514
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,90,-8.80210458494187
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,91,-8.868427453887195
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,92,-8.97855093317997
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,93,-8.923145129219161
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,94,-5.850836350835133
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,95,-5.888997515593222
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,96,-5.845900494776619
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,97,-5.939141018042222
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,98,-17.4914253634795
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,99,-18.40463404917276
Kerstin Yasmijn Casparij,221888.0,Manchester City WFC,100,-18.40463404917276
Khadija Monifa Shaw,25554.0,Manchester City WFC,3,0.18416450549188668
Khadija Monifa Shaw,25554.0,Manchester City WFC,4,-0.037797480594742305
Khadija Monifa Shaw,25554.0,Manchester City WFC,5,0.517435252558845
Khadija Monifa Shaw,25554.0,Manchester City WFC,6,0.5032475893846965
Khadija Monifa Shaw,25554.0,Manchester City WFC,7,0.5032475893846965
Khadija Monifa Shaw,25554.0,Manchester City WFC,8,0.30596307524476635
Khadija Monifa Shaw,25554.0,Manchester City WFC,9,0.21443819257392746
Khadija Monifa Shaw,25554.0,Manchester City WFC,10,0.2589368579796133
Khadija Monifa Shaw,25554.0,Manchester City WFC,11,0.12485682434809853
Khadija Monifa Shaw,25554.0,Manchester City WFC,12,0.0650113293142585
Khadija Monifa Shaw,25554.0,Manchester City WFC,13,-0.0024290249087243867
Khadija Monifa Shaw,25554.0,Manchester City WFC,14,0.6229013210392949
Khadija Monifa Shaw,25554.0,Manchester City WFC,15,0.7563263493184593
Khadija Monifa Shaw,25554.0,Manchester City WFC,16,1.2994936348267099
Khadija Monifa Shaw,25554.0,Manchester City WFC,17,1.220588131577669
Khadija Monifa Shaw,25554.0,Manchester City WFC,18,1.1883867099406562
Khadija Monifa Shaw,25554.0,Manchester City WFC,19,1.7420705947105184
Khadija Monifa Shaw,25554.0,Manchester City WFC,20,1.5725100573863302
Khadija Monifa Shaw,25554.0,Manchester City WFC,21,1.4308585626042627
Khadija Monifa Shaw,25554.0,Manchester City WFC,22,1.4308585626042627
Khadija Monifa Shaw,25554.0,Manchester City WFC,23,1.3704413450957513
Khadija Monifa Shaw,25554.0,Manchester City WFC,24,2.296737159829365
Khadija Monifa Shaw,25554.0,Manchester City WFC,25,2.4544050113471947
Khadija Monifa Shaw,25554.0,Manchester City WFC,26,2.308426440756391
Khadija Monifa Shaw,25554.0,Manchester City WFC,27,2.3183041056896823
Khadija Monifa Shaw,25554.0,Manchester City WFC,28,2.7232396244211357
Khadija Monifa Shaw,25554.0,Manchester City WFC,29,2.7232396244211357
Khadija Monifa Shaw,25554.0,Manchester City WFC,30,2.4659134052299487
Khadija Monifa Shaw,25554.0,Manchester City WFC,31,2.494305497952819
Khadija Monifa Shaw,25554.0,Manchester City WFC,32,2.273668710238325
Khadija Monifa Shaw,25554.0,Manchester City WFC,33,2.4798281565026365
Khadija Monifa Shaw,25554.0,Manchester City WFC,34,3.843446045544442
Khadija Monifa Shaw,25554.0,Manchester City WFC,35,3.661725751015532
Khadija Monifa Shaw,25554.0,Manchester City WFC,36,3.6623426518468163
Khadija Monifa Shaw,25554.0,Manchester City WFC,37,3.6623426518468163
Khadija Monifa Shaw,25554.0,Manchester City WFC,38,3.646262231956686
Khadija Monifa Shaw,25554.0,Manchester City WFC,39,4.371441738734732
Khadija Monifa Shaw,25554.0,Manchester City WFC,40,4.327458892686488
Khadija Monifa Shaw,25554.0,Manchester City WFC,41,4.944475850459087
Khadija Monifa Shaw,25554.0,Manchester City WFC,42,4.911916557011746
Khadija Monifa Shaw,25554.0,Manchester City WFC,43,4.911916557011746
Khadija Monifa Shaw,25554.0,Manchester City WFC,44,4.911916557011746
Khadija Monifa Shaw,25554.0,Manchester City WFC,45,5.05902624402056
Khadija Monifa Shaw,25554.0,Manchester City WFC,46,4.531479186985419
Khadija Monifa Shaw,25554.0,Manchester City WFC,47,5.461069096896459
Khadija Monifa Shaw,25554.0,Manchester City WFC,48,5.55311356684289
Khadija Monifa Shaw,25554.0,Manchester City WFC,49,5.043350716370112
Khadija Monifa Shaw,25554.0,Manchester City WFC,50,5.028784645558554
Khadija Monifa Shaw,25554.0,Manchester City WFC,51,5.653030748233089
Khadija Monifa Shaw,25554.0,Manchester City WFC,52,6.101928379072714
Khadija Monifa Shaw,25554.0,Manchester City WFC,53,6.136170748286513
Khadija Monifa Shaw,25554.0,Manchester City WFC,54,6.22521804473806
Khadija Monifa Shaw,25554.0,Manchester City WFC,55,5.972366709053114
Khadija Monifa Shaw,25554.0,Manchester City WFC,56,5.846421047648548
Khadija Monifa Shaw,25554.0,Manchester City WFC,57,5.416705973361315
Khadija Monifa Shaw,25554.0,Manchester City WFC,58,6.728385479645631
Khadija Monifa Shaw,25554.0,Manchester City WFC,59,6.728385479645631
Khadija Monifa Shaw,25554.0,Manchester City WFC,60,8.565308494841696
Khadija Monifa Shaw,25554.0,Manchester City WFC,61,8.63022553982314
Khadija Monifa Shaw,25554.0,Manchester City WFC,62,8.465893932406566
Khadija Monifa Shaw,25554.0,Manchester City WFC,63,8.551854924066207
Khadija Monifa Shaw,25554.0,Manchester City WFC,64,8.466121390357046
Khadija Monifa Shaw,25554.0,Manchester City WFC,65,8.35978187264808
Khadija Monifa Shaw,25554.0,Manchester City WFC,66,8.404772712595198
Khadija Monifa Shaw,25554.0,Manchester City WFC,67,8.330081142885373
Khadija Monifa Shaw,25554.0,Manchester City WFC,68,8.39010827706866
Khadija Monifa Shaw,25554.0,Manchester City WFC,69,8.664145385267597
Khadija Monifa Shaw,25554.0,Manchester City WFC,70,8.664145385267597
Khadija Monifa Shaw,25554.0,Manchester City WFC,71,8.769373286783772
Khadija Monifa Shaw,25554.0,Manchester City WFC,72,8.564011603967293
Khadija Monifa Shaw,25554.0,Manchester City WFC,73,8.285420108397979
Khadija Monifa Shaw,25554.0,Manchester City WFC,74,8.534523005961526
Khadija Monifa Shaw,25554.0,Manchester City WFC,75,8.725597397385007
Khadija Monifa Shaw,25554.0,Manchester City WFC,76,9.00987700086777
Khadija Monifa Shaw,25554.0,Manchester City WFC,77,9.034662437584108
Khadija Monifa Shaw,25554.0,Manchester City WFC,78,9.093579409009987
Khadija Monifa Shaw,25554.0,Manchester City WFC,79,9.878746814035193
Khadija Monifa Shaw,25554.0,Manchester City WFC,80,9.878746814035193
Khadija Monifa Shaw,25554.0,Manchester City WFC,81,9.725748258362469
Khadija Monifa Shaw,25554.0,Manchester City WFC,82,10.314114776066859
Khadija Monifa Shaw,25554.0,Manchester City WFC,83,10.314114776066859
Khadija Monifa Shaw,25554.0,Manchester City WFC,84,6.732742952108021
Khadija Monifa Shaw,25554.0,Manchester City WFC,85,7.462138993623263
Khadija Monifa Shaw,25554.0,Manchester City WFC,86,7.462138993623263
Khadija Monifa Shaw,25554.0,Manchester City WFC,87,7.281871521236478
Khadija Monifa Shaw,25554.0,Manchester City WFC,88,7.281871521236478
Khadija Monifa Shaw,25554.0,Manchester City WFC,89,7.281871521236478
Khadija Monifa Shaw,25554.0,Manchester City WFC,90,7.295587829870181
Khadija Monifa Shaw,25554.0,Manchester City WFC,91,7.284804421716247
Khadija Monifa Shaw,25554.0,Manchester City WFC,92,7.284804421716247
Khadija Monifa Shaw,25554.0,Manchester City WFC,93,7.245529682514271
Khadija Monifa Shaw,25554.0,Manchester City WFC,94,7.245529682514271
Khadija Monifa Shaw,25554.0,Manchester City WFC,95,8.942638119888986
Khadija Monifa Shaw,25554.0,Manchester City WFC,96,8.853500080053276
Khadija Monifa Shaw,25554.0,Manchester City WFC,97,-0.3024356734976295
Khadija Monifa Shaw,25554.0,Manchester City WFC,98,-6.6204705604448115
Khadija Monifa Shaw,25554.0,Manchester City WFC,99,-20.139777434355132
Khadija Monifa Shaw,25554.0,Manchester City WFC,100,-20.139777434355132
Laia Aleixandri López,32210.0,Manchester City WFC,3,-1.214306346810286
Laia Aleixandri López,32210.0,Manchester City WFC,4,-1.8544989829961929
Laia Aleixandri López,32210.0,Manchester City WFC,5,-1.761565764706736
Laia Aleixandri López,32210.0,Manchester City WFC,6,-1.8635252223952024
Laia Aleixandri López,32210.0,Manchester City WFC,7,-2.0702608737903327
Laia Aleixandri López,32210.0,Manchester City WFC,8,-2.1595597244925235
Laia Aleixandri López,32210.0,Manchester City WFC,9,-2.180479610578113
Laia Aleixandri López,32210.0,Manchester City WFC,10,-2.3365563145957324
Laia Aleixandri López,32210.0,Manchester City WFC,11,-2.8840104248648686
Laia Aleixandri López,32210.0,Manchester City WFC,12,-3.0463818144692283
Laia Aleixandri López,32210.0,Manchester City WFC,13,-2.9130129230112365
Laia Aleixandri López,32210.0,Manchester City WFC,14,-3.2651264765155323
Laia Aleixandri López,32210.0,Manchester City WFC,15,-3.4128767672537204
Laia Aleixandri López,32210.0,Manchester City WFC,16,-3.521116797008183
Laia Aleixandri López,32210.0,Manchester City WFC,17,-3.4630358759631896
Laia Aleixandri López,32210.0,Manchester City WFC,18,-3.517087477284654
Laia Aleixandri López,32210.0,Manchester City WFC,19,-3.4576518637745957
Laia Aleixandri López,32210.0,Manchester City WFC,20,-3.6610309518044035
Laia Aleixandri López,32210.0,Manchester City WFC,21,-4.111828643508571
Laia Aleixandri López,32210.0,Manchester City WFC,22,-4.19586918437782
Laia Aleixandri López,32210.0,Manchester City WFC,23,-3.978808926584051
Laia Aleixandri López,32210.0,Manchester City WFC,24,-4.018833107235504
Laia Aleixandri López,32210.0,Manchester City WFC,25,-4.070374856803856
Laia Aleixandri López,32210.0,Manchester City WFC,26,-4.39623020082275
Laia Aleixandri López,32210.0,Manchester City WFC,27,-4.509792102622303
Laia Aleixandri López,32210.0,Manchester City WFC,28,-4.599156919964405
Laia Aleixandri López,32210.0,Manchester City WFC,29,-4.726040628823279
Laia Aleixandri López,32210.0,Manchester City WFC,30,-4.883862413595832
Laia Aleixandri López,32210.0,Manchester City WFC,31,-5.175861026535241
Laia Aleixandri López,32210.0,Manchester City WFC,32,-5.4811011478323
Laia Aleixandri López,32210.0,Manchester City WFC,33,-5.861050362013533
Laia Aleixandri López,32210.0,Manchester City WFC,34,-6.102792764172619
Laia Aleixandri López,32210.0,Manchester City WFC,35,-6.253422350084678
Laia Aleixandri López,32210.0,Manchester City WFC,36,-6.953909145128707
Laia Aleixandri López,32210.0,Manchester City WFC,37,-7.173041743326584
Laia Aleixandri López,32210.0,Manchester City WFC,38,-7.417792870626825
Laia Aleixandri López,32210.0,Manchester City WFC,39,-7.765716413453545
Laia Aleixandri López,32210.0,Manchester City WFC,40,-8.275873062518134
Laia Aleixandri López,32210.0,Manchester City WFC,41,-8.45215856445952
Laia Aleixandri López,32210.0,Manchester City WFC,42,-8.479298872945943
Laia Aleixandri López,32210.0,Manchester City WFC,43,-8.685489451715874
Laia Aleixandri López,32210.0,Manchester City WFC,44,-9.108380044231955
Laia Aleixandri López,32210.0,Manchester City WFC,45,-9.313010986285988
Laia Aleixandri López,32210.0,Manchester City WFC,46,-9.420490104285179
Laia Aleixandri López,32210.0,Manchester City WFC,47,-9.613860432394759
Laia Aleixandri López,32210.0,Manchester City WFC,48,-9.992695048850603
Laia Aleixandri López,32210.0,Manchester City WFC,49,-9.692271658088158
Laia Aleixandri López,32210.0,Manchester City WFC,50,-9.742267191588569
Laia Aleixandri López,32210.0,Manchester City WFC,51,-9.59058503696335
Laia Aleixandri López,32210.0,Manchester City WFC,52,-9.676307502709683
Laia Aleixandri López,32210.0,Manchester City WFC,53,-9.805117274768767
Laia Aleixandri López,32210.0,Manchester City WFC,54,-9.724815053880384
Laia Aleixandri López,32210.0,Manchester City WFC,55,-10.051957480291556
Laia Aleixandri López,32210.0,Manchester City WFC,56,-10.359083568626904
Laia Aleixandri López,32210.0,Manchester City WFC,57,-10.597097607998524
Laia Aleixandri López,32210.0,Manchester City WFC,58,-10.808210562066105
Laia Aleixandri López,32210.0,Manchester City WFC,59,-11.26874396677348
Laia Aleixandri López,32210.0,Manchester City WFC,60,-11.516803102432856
Laia Aleixandri López,32210.0,Manchester City WFC,61,-11.639650035372677
Laia Aleixandri López,32210.0,Manchester City WFC,62,-11.838072153752355
Laia Aleixandri López,32210.0,Manchester City WFC,63,-12.188866351396324
Laia Aleixandri López,32210.0,Manchester City WFC,64,-12.30239438421774
Laia Aleixandri López,32210.0,Manchester City WFC,65,-12.273653323925501
Laia Aleixandri López,32210.0,Manchester City WFC,66,-11.977312824199945
Laia Aleixandri López,32210.0,Manchester City WFC,67,-12.064110368186148
Laia Aleixandri López,32210.0,Manchester City WFC,68,-12.024766108416056
Laia Aleixandri López,32210.0,Manchester City WFC,69,-12.140410064168245
Laia Aleixandri López,32210.0,Manchester City WFC,70,-12.312422737486612
Laia Aleixandri López,32210.0,Manchester City WFC,71,-12.18134636270827
Laia Aleixandri López,32210.0,Manchester City WFC,72,-12.816342217419454
Laia Aleixandri López,32210.0,Manchester City WFC,73,-13.060428565955043
Laia Aleixandri López,32210.0,Manchester City WFC,74,-13.060428565955043
Laia Aleixandri López,32210.0,Manchester City WFC,75,-13.306581400619626
Laia Aleixandri López,32210.0,Manchester City WFC,76,-13.460855972129501
Laia Aleixandri López,32210.0,Manchester City WFC,77,-13.53191952339543
Laia Aleixandri López,32210.0,Manchester City WFC,78,-13.649877852452036
Laia Aleixandri López,32210.0,Manchester City WFC,79,-13.750467712951753
Laia Aleixandri López,32210.0,Manchester City WFC,80,-13.793068916301273
Laia Aleixandri López,32210.0,Manchester City WFC,81,-13.927185373078574
Laia Aleixandri López,32210.0,Manchester City WFC,82,-14.040644346048214
Laia Aleixandri López,32210.0,Manchester City WFC,83,-14.130016902714189
Laia Aleixandri López,32210.0,Manchester City WFC,84,-14.125120028523522
Laia Aleixandri López,32210.0,Manchester City WFC,85,-14.168157813225754
Laia Aleixandri López,32210.0,Manchester City WFC,86,-14.306032684363455
Laia Aleixandri López,32210.0,Manchester City WFC,87,-14.472168148875905
Laia Aleixandri López,32210.0,Manchester City WFC,88,-14.505040662589554
Laia Aleixandri López,32210.0,Manchester City WFC,89,-14.754070801350954
Laia Aleixandri López,32210.0,Manchester City WFC,90,-14.697577751745044
Laia Aleixandri López,32210.0,Manchester City WFC,91,-14.763371197364183
Laia Aleixandri López,32210.0,Manchester City WFC,92,-15.122685384602772
Laia Aleixandri López,32210.0,Manchester City WFC,93,-15.329157268748007
Laia Aleixandri López,32210.0,Manchester City WFC,94,-15.443053267983213
Laia Aleixandri López,32210.0,Manchester City WFC,95,-15.38863648454511
Laia Aleixandri López,32210.0,Manchester City WFC,96,-15.530782160298596
Laia Aleixandri López,32210.0,Manchester City WFC,97,-15.48777518027176
Laia Aleixandri López,32210.0,Manchester City WFC,98,-16.436051137939003
Laia Aleixandri López,32210.0,Manchester City WFC,99,-16.01376945934991
Laia Aleixandri López,32210.0,Manchester City WFC,100,-16.01376945934991
Laura Coombs,19416.0,Manchester City WFC,3,-0.9597919465599682
Laura Coombs,19416.0,Manchester City WFC,4,-1.1466364522371855
Laura Coombs,19416.0,Manchester City WFC,5,-0.9722029396153058
Laura Coombs,19416.0,Manchester City WFC,6,-0.94728169502008
Laura Coombs,19416.0,Manchester City WFC,7,-0.5398278972825117
Laura Coombs,19416.0,Manchester City WFC,8,-0.7051514574608342
Laura Coombs,19416.0,Manchester City WFC,9,-0.6873694732808449
Laura Coombs,19416.0,Manchester City WFC,10,-0.9532648947254764
Laura Coombs,19416.0,Manchester City WFC,11,-1.252015380172147
Laura Coombs,19416.0,Manchester City WFC,12,-1.5797850281552506
Laura Coombs,19416.0,Manchester City WFC,13,-1.4409001523748273
Laura Coombs,19416.0,Manchester City WFC,14,-1.553912772787284
Laura Coombs,19416.0,Manchester City WFC,15,-1.5392853065224703
Laura Coombs,19416.0,Manchester City WFC,16,-1.8059765743371208
Laura Coombs,19416.0,Manchester City WFC,17,-1.8059765743371208
Laura Coombs,19416.0,Manchester City WFC,18,-1.9442450183723476
Laura Coombs,19416.0,Manchester City WFC,19,-1.5437533448773033
Laura Coombs,19416.0,Manchester City WFC,20,-1.786710808145061
Laura Coombs,19416.0,Manchester City WFC,21,-1.8753180936614307
Laura Coombs,19416.0,Manchester City WFC,22,-2.194535860984945
Laura Coombs,19416.0,Manchester City WFC,23,-2.2860089546129094
Laura Coombs,19416.0,Manchester City WFC,24,-2.0103929722569025
Laura Coombs,19416.0,Manchester City WFC,25,-2.3995448830078923
Laura Coombs,19416.0,Manchester City WFC,26,-2.403540398664697
Laura Coombs,19416.0,Manchester City WFC,27,-2.447838443043548
Laura Coombs,19416.0,Manchester City WFC,28,-2.732908091463179
Laura Coombs,19416.0,Manchester City WFC,29,-2.732908091463179
Laura Coombs,19416.0,Manchester City WFC,30,-2.6397158375314347
Laura Coombs,19416.0,Manchester City WFC,31,-2.8342235228232395
Laura Coombs,19416.0,Manchester City WFC,32,-2.9563854655722266
Laura Coombs,19416.0,Manchester City WFC,33,-2.9563854655722266
Laura Coombs,19416.0,Manchester City WFC,34,-3.267813323208055
Laura Coombs,19416.0,Manchester City WFC,35,-3.6500452175812788
Laura Coombs,19416.0,Manchester City WFC,36,-3.724660581064169
