Period;Time_sec;Away_0_Metabolic_power;Away_1_Metabolic_power;Away_2_Metabolic_power;Away_3_Metabolic_power;Away_4_Metabolic_power;Away_5_Metabolic_power;Away_6_Metabolic_power;Away_7_Metabolic_power;Away_8_Metabolic_power;Away_9_Metabolic_power;Away_10_Metabolic_power;Away_11_Metabolic_power;Away_12_Metabolic_power;Away_13_Metabolic_power;Away_14_Metabolic_power;Away_15_Metabolic_power;Away_16_Metabolic_power;Away_17_Metabolic_power;Away_18_Metabolic_power;Away_19_Metabolic_power;time;official_clock
2.0;5323.0;31082.96977719565;26769.104726040638;;32191.27943311603;52586.55845847561;;58388.78398924997;41533.236083274416;;53046.63771588807;58782.498743153745;73276.39317208767;;;;66181.0776918369;60902.89893234452;;35693.24395850712;31841.469604886923;89;89
2.0;5324.0;30961.844332070334;26764.322379988433;;32167.002185037607;52650.6953895115;;58349.23458439294;41542.376961101996;;53090.49039426921;58780.932539166686;73305.04536219346;;;;66283.92787066758;60930.513536561135;;35789.780281315434;31912.504251830796;89;89
2.0;5325.0;30859.694720058833;26759.39118545225;;32154.279943161913;52841.16651325966;;58330.5054371027;41539.68558041143;;53195.516852319;58809.86897088385;73410.95947473151;;;;66461.29828026389;61049.20233474169;;35924.87925023029;31976.273373999185;89;89
2.0;5326.0;30889.258807332037;26741.75959222519;;32136.493912118007;53029.20385660417;;58351.35718921897;41542.86629578045;;53347.88913699987;58849.96082018861;73558.9330196946;;;;66606.74268784939;61189.78447616908;;36315.71501394221;32132.192543560424;89;89
2.0;5327.0;30955.258017605516;26716.603241565266;;32110.533382875292;53163.60996046974;;58442.27593577407;41590.35522054115;;53445.338565719016;58889.728122658336;73720.30585473496;;;;66744.80828789898;61374.28233598802;;36636.83683568007;32323.150246985886;89;89
2.0;5328.0;30998.628846051375;26683.551808015825;;32071.777232965203;53395.09889966968;;58565.290953632044;41696.14640849168;;53604.81157873665;58971.4945319212;73758.1093859608;;;;66909.29106941324;61540.327427842356;;36977.9624527874;32554.928936137763;89;89
2.0;5329.0;31024.874502332194;26640.19500305434;;32054.19289445689;53691.18293291674;;58685.96616952822;41746.691316862445;;53737.07441312387;58971.55784055407;73984.55534074;;;;67037.8999961255;61676.38820644921;;37275.87435317532;32778.265971904315;89;89
2.0;5330.0;31028.987318177104;26593.874707701543;;32039.32768137874;54125.83049226902;;58929.44793852392;41814.545424600474;;53865.65821661999;58953.06510425031;74226.55897194694;;;;67148.57660354591;61835.32937045601;;37558.56652613714;32904.71804805674;89;89
2.0;5331.0;31067.66808313999;26564.19615265404;;32021.51873429649;54508.784999239535;;59212.686181746365;41853.04188231465;;53963.24383806999;58926.10661792051;74436.29801193996;;;;67258.58020031036;62015.119754276704;;37870.10788551431;33030.32400302137;89;89
2.0;5332.0;31113.335829475633;26555.942248801744;;32001.172902607294;54853.187513377576;;59441.320149684885;41860.4922261929;;54009.17562393069;58932.64053289114;74646.73048445345;;;;67358.52016181759;62164.38761115194;;38089.91727778938;33147.22497373591;89;89
2.0;5333.0;31170.94229490243;26528.32070624436;;31969.73565667198;55093.29024997763;;59655.69911967239;41866.08072341506;;54072.67193868869;58967.865822259795;74826.73631759959;;;;67454.4201350153;62303.85258654625;;38229.39438137188;33263.31945878942;89;89
2.0;5334.0;31207.412173943234;26371.197866245053;;31901.52997766305;55180.1563563952;;59756.97276952015;41764.567508093685;;54000.71914125858;58981.57268262341;74843.08585962678;;;;67489.8736405353;62259.058221129206;;38349.97045663594;33340.954016385745;89;89
2.0;5335.0;31178.57720361367;26245.901860330094;;31680.238113544336;54866.07836164011;;59552.4595886529;41260.709772040034;;53630.985549924706;58876.91383596472;74706.39521600051;;;;67295.42261451879;61672.632074449124;;38488.84825964111;33378.463566668644;89;89
2.0;5336.0;31076.895493995733;26147.193143176944;;31555.61288159524;54768.60580347906;;59691.11423881585;41149.077830728595;;53478.143903284654;58790.266806188934;74754.07127152583;;;;67286.6864329979;61525.84943624193;;38601.66166062071;33401.773575774816;89;89
2.0;5337.0;31075.244986359103;26113.99836429571;;31465.16145773343;54647.905792964855;;59784.832441816485;41180.332086002236;;53451.025701808736;58728.02890882915;74643.63779050275;;;;67304.58760059928;61492.93220878958;;38669.84611218172;33426.648970707516;89;89
2.0;5338.0;31069.245507088825;26067.684192008226;;31366.704496084414;54516.3826245477;;59860.56669377919;41188.54526313729;;53418.153962698;58664.680183556;74417.09736116928;;;;67304.76428554671;61362.66798550499;;39041.9593351538;33448.51632427847;89;89
2.0;5339.0;30998.902709556034;25888.82983611804;;31263.75023524518;54371.296563462114;;59943.53509857495;41132.63538960024;;53371.85267380046;58604.39535606294;74139.91958488521;;;;67336.64441394673;61205.91541427809;;39265.227412267915;33477.169257695794;89;89
2.0;5340.0;30964.764970237273;25721.936285022948;;31177.52561878749;54245.48071601172;;59996.73020998768;41092.23076669678;;53258.43461756241;58554.8456389922;74001.51706791628;;;;67397.59190605255;61072.57398530072;;39397.52835116373;33490.565209751985;89;89
2.0;5341.0;30964.093207668266;25566.58312493024;;31087.157311523402;54132.73310532517;;60038.62246551025;41077.26900523005;;53154.060786064154;58537.98143341549;73930.08578055742;;;;67481.72719791194;60740.55904051103;;39452.88023429373;33559.98724838951;90;90
2.0;5342.0;30969.674866710455;25425.737978188983;;31022.540033438032;54032.16139059552;;60046.04093454806;41084.7432257655;;53061.15723780822;58573.15989078698;73902.61807236049;;;;67528.02952488586;60470.56161990699;;39476.387114080826;33754.7063529183;90;90
2.0;5343.0;30932.42200957558;25281.805991448324;;30959.05132039937;53971.54839309858;;60019.70316062605;41083.784647018416;;53026.7678221123;58549.35227913512;73875.06165373912;;;;67545.42410378566;60389.189934619026;;39503.027296528446;33890.40772427643;90;90
2.0;5344.0;30924.441531042303;25207.13538274333;;30895.23033424647;53924.620624833115;;59978.93935873606;41040.41652982087;;53028.06195828469;58558.85783739773;73853.5849200309;;;;67588.7269534349;60274.386150633356;;39518.70524911929;34022.6004582275;90;90
2.0;5345.0;30892.562682965432;25167.6867674924;;30784.43639670352;53887.32136236424;;59946.187143323405;41086.69611289158;;53019.1776538723;58595.968240196264;73819.25542508691;;;;67636.16292835887;60069.39617354324;;39545.37858382081;34167.31085988908;90;90
2.0;5346.0;30857.221966928268;25135.700033950154;;30113.920972626605;53884.33616441817;;59929.096337972;41154.9564261739;;53040.759628142136;58649.598814654855;73855.1163665224;;;;67650.15722806874;59932.2790398584;;39586.827175014754;34273.03811675091;90;90
2.0;5347.0;30829.54355727369;25125.956227357554;;29280.981308585997;53896.21519361582;;59908.82376933508;41244.00800649169;;53051.18182742643;58705.71435965748;73923.56766459679;;;;67659.54481681001;59811.736303972655;;39674.6530572986;34365.98530690132;90;90
2.0;5348.0;30829.387754250733;25124.74070473247;;29006.952661125062;53912.70076427232;;59928.86493171184;41268.08672165333;;53060.41902553204;58711.2002093743;73963.40539937888;;;;67685.22742633472;59712.82198925676;;39748.35288521896;34474.265269095216;90;90
2.0;5349.0;30827.32917340958;25103.45717008076;;28678.89414704967;53927.06740244003;;59930.43730475268;41300.59737610891;;53127.657470461585;58693.4880281863;73911.99741677009;;;;67719.82093034843;59608.59130628238;;39815.15231783059;34597.92649956897;90;90
2.0;5350.0;30816.7341866652;25077.631575881256;;28318.64134775645;53955.045347549625;;59937.312548143615;41325.890479689355;;53140.19510232931;58693.23773346551;73764.05907538076;;;;67746.17719141276;59518.188165504165;;39869.53349908379;34676.788523850955;90;90
2.0;5351.0;30849.083022900308;25067.23591120575;;28195.76494941759;53946.044191668814;;59959.10182224661;41337.49725899591;;53145.90594368368;58662.94435467628;73762.95001656172;;;;67938.4929959848;59470.17101297906;;39933.07672027492;34705.5860512991;90;90
2.0;5352.0;30903.534150889795;25059.437445872667;;27889.000994815775;53930.222672772;;59948.62727295081;41330.757374234236;;53137.38093131101;58606.064941560326;73728.7417209458;;;;68051.66258625366;59454.72673866127;;40014.7008254875;34720.749233148126;90;90
2.0;5353.0;30939.29157707769;25050.404220662407;;27170.120895972846;53921.980716866536;;59940.703382066014;41328.95823695034;;53133.39265197855;58604.13131325183;73634.32891510389;;;;68279.08958936512;59420.56868487752;;40116.67295200707;34734.2118408859;90;90
2.0;5354.0;30921.171467227283;25028.867114769462;;26757.292950417144;53917.16655603946;;59944.057434412585;41296.59669014746;;53121.50164280389;58605.50652024869;73617.82693851441;;;;68213.40083095037;59380.48784126098;;40231.225655910384;34738.78081361641;90;90
2.0;5355.0;30892.004865972674;24978.58286528628;;26503.034690881675;53901.384077785995;;59947.34640539179;41273.90187854232;;53119.88905653417;58578.52344047238;73605.01442885202;;;;68145.68780014067;59345.25677056119;;40311.680328493836;34739.875135447626;90;90
2.0;5356.0;30899.857653478946;24918.693509261113;;26359.08367558396;53867.76910137459;;59914.90192604368;41283.927445598136;;53110.42738502286;58522.6263434844;73517.41551793135;;;;68077.54661694885;59271.84024661727;;40360.118498426775;34742.4962771589;90;90
2.0;5357.0;30927.008457181175;24890.88332100207;;26210.839728754643;53781.201547294266;;59895.84386342522;41307.25789506169;;53088.497424392954;58483.31222991452;73463.62931139253;;;;68021.34921583036;59143.62927260038;;40404.807305177936;34746.03513975284;90;90
2.0;5358.0;30887.16336396248;24756.735632510692;;25498.342318116633;53572.62779962209;;59779.19366638359;41336.62025464412;;52913.709190315356;58388.15320030068;73135.26666412188;;;;67963.89550163025;58981.14619963809;;40446.63016466877;34760.1307857648;90;90
2.0;5359.0;30830.332953704085;24642.811238527225;;24740.05978141723;53325.24361783811;;59699.691595129036;41255.77600256644;;52720.161689347224;57643.06462297842;72129.19609487678;;;;67856.16388715031;58875.19733535992;;40494.590295290254;34780.88866474956;90;90
2.0;5360.0;30847.85521650629;24573.378796910732;;24258.70659325635;53254.37375163949;;59432.53531522427;40869.112856079286;;52639.32284533606;57168.10038930258;71761.19698370469;;;;67802.2902195039;58600.4256288169;;40574.699120368336;34800.69591249288;90;90
2.0;5361.0;30828.44472721168;24402.24902455407;;23897.14884365058;53153.72004010741;;59060.750617883314;40619.570000927226;;52328.91763233976;56993.90903567367;71578.06446996992;;;;67779.94468450079;58176.23657254711;;40652.65420023655;34817.78371543704;90;90
2.0;5362.0;30762.17406481604;24265.70184899964;;23718.571566297935;52966.28444125786;;58883.564128156955;40524.26641071662;;52178.65623123881;56550.2358969299;71456.25020889007;;;;67474.0184285957;58017.89945172717;;40778.05247773069;34831.49993722852;90;90
2.0;5363.0;30660.876041113635;23792.269780083032;;23584.781592055013;52452.51789833745;;58360.652466920816;40251.61773288733;;51681.310672064916;55644.77871543569;70998.13779022639;;;;66519.80543787147;57496.38408496242;;40818.46750069429;34833.67444193814;90;90
2.0;5364.0;30591.631744514347;23151.11982277545;;23482.471574350842;52216.35524055638;;57873.402111423005;39953.34993298775;;51024.71928321543;55116.63739365595;70320.97795391803;;;;65565.62518035337;57018.125227219934;;40829.57134077612;34834.54601598524;90;90
2.0;5365.0;30579.04589190184;22417.521528661797;;23428.53507023004;52070.44927549883;;57662.65180916919;39797.054079347115;;50682.37973049296;54936.10273837425;69850.76394959702;;;;64712.72905194719;56789.817989192794;;40854.49822386452;34855.11295043723;90;90
2.0;5366.0;30542.94027303809;21122.708885566666;;23387.99876082953;51996.58934788931;;57484.90817297507;39648.09616563005;;50554.77798628906;54736.24302763355;69434.34979741108;;;;64164.48355362177;56680.32215122411;;40891.77663948544;34927.968345203626;90;90
2.0;5367.0;30552.583109137257;20325.507973500953;;23352.775722468203;51923.5053589193;;57347.48498400997;39555.03758524954;;50417.57315005891;54536.67724013364;69197.34164081344;;;;63824.4132298265;56598.91614044294;;40905.72580791642;34971.71883972567;90;90
2.0;5368.0;30537.551165464014;19919.458805423415;;23276.28640716047;51837.35629869505;;57263.712053008865;39513.257301755155;;50354.90956196169;54185.247620863745;69039.75136329686;;;;63494.96416596038;56568.30567210303;;40911.60549944951;34997.01019804123;90;90
2.0;5369.0;30452.941606055152;19781.977771062335;;23137.2639447279;51742.463275412796;;57158.27398036025;39461.34724618583;;50195.86928325442;53312.83708139581;68550.04211955745;;;;62922.14116098298;56470.87394872195;;40920.335659014534;35014.25376721751;90;90
2.0;5370.0;30337.27979209564;19669.340709673863;;22696.275905937156;51473.18532809489;;56513.141171578296;39106.487683057116;;49669.10968201189;52232.94945810771;67719.75380364287;;;;62574.18601591565;55884.03195831729;;40933.4096842037;35053.82982732676;90;90
2.0;5371.0;30252.382111142633;19567.773670631148;;22223.731068170768;51130.457516970404;;55957.587428112354;38305.46878685708;;49076.86251326893;51502.84562590962;67345.62637607293;;;;62233.355801508995;55140.705094935394;;40951.24724594042;35150.48767341;90;90
